amount,transaction_hour,customer_avg_transaction,previous_transaction_count,is_international,is_new_device,location_changed,is_fraud
652.36,2,1189.72,199,0,0,0,0
779.84,5,1254.72,144,0,0,0,0
1682.97,3,1395.0,128,0,0,0,0
1184.6,23,130.21,160,0,0,0,1
605.58,12,2140.73,43,0,0,1,0
929.24,12,734.83,169,0,1,1,1
1186.28,10,684.29,64,0,0,0,0
130.49,4,625.7,163,0,0,0,0
1733.97,0,301.04,190,0,0,0,0
411.69,8,825.39,101,0,0,0,0
346.08,16,1749.64,108,0,0,0,0
202.89,21,729.54,143,0,1,0,0
182.38,0,340.68,114,0,0,1,1
282.75,2,266.35,33,0,0,0,0
539.68,14,557.57,93,1,0,0,0
7733.05,20,425.64,123,1,0,0,0
648.15,22,1013.89,145,0,1,0,0
1309.96,9,1513.61,55,1,0,0,0
1636.77,7,881.65,112,0,0,1,0
1250.21,11,632.03,186,0,0,0,0
1014.91,21,614.3,151,0,0,1,0
331.86,14,694.12,62,0,0,0,0
4679.41,8,331.64,40,0,0,0,0
6682.16,23,954.66,32,0,0,0,0
203.84,9,347.76,135,0,0,0,0
393.85,19,1299.46,105,0,1,0,0
828.97,8,534.88,111,0,0,0,0
417.99,14,1094.97,93,1,0,1,0
1818.86,22,274.8,173,1,0,0,1
529.39,20,1090.35,39,1,0,0,0
9557.26,20,1506.46,97,1,0,1,1
3606.7,0,308.29,109,0,0,0,1
1356.38,1,621.35,80,0,1,0,0
3062.5,18,813.16,88,0,1,1,1
3313.96,13,837.42,80,1,1,1,1
623.94,7,542.54,54,0,0,0,0
484.82,5,488.09,104,0,0,0,0
1185.76,11,774.3,162,0,1,1,0
2595.76,14,821.83,76,0,0,0,0
1260.24,13,456.49,119,0,0,0,0
226.56,20,405.44,81,0,0,0,0
491.36,0,1375.85,125,0,0,0,0
1018.44,10,709.53,58,0,0,0,0
1016.72,2,170.2,75,0,1,0,1
7883.62,18,1380.92,89,0,0,0,0
274.24,17,464.85,106,0,0,1,1
1818.18,19,692.32,111,1,0,0,0
4861.55,1,832.9,183,0,0,0,0
10630.15,6,273.09,32,0,0,0,0
731.87,7,559.32,196,0,0,1,0
1792.61,18,1466.37,112,0,0,0,0
1938.68,21,1278.72,25,0,0,0,0
1333.39,14,558.8,159,0,0,1,0
993.42,9,1021.98,31,0,0,1,0
1695.91,21,1106.01,81,0,0,0,0
87.16,0,1072.66,54,0,0,0,0
2169.1,5,334.42,161,0,0,0,0
1244.11,12,1780.57,171,0,0,0,0
877.89,13,503.56,61,0,0,1,0
8491.85,2,710.24,123,0,0,0,0
558.39,10,538.74,169,0,0,0,0
732.84,2,763.46,68,1,0,0,0
8034.93,18,396.01,52,0,0,0,1
477.2,9,581.1,154,0,0,0,0
632.63,14,742.23,162,0,1,1,0
946.69,10,1386.85,160,0,0,0,0
2542.07,14,1289.95,155,0,0,0,0
1349.92,23,1329.73,8,0,0,0,0
301.08,12,1120.12,135,0,0,0,0
644.09,4,2014.26,65,1,0,0,0
597.44,3,558.87,100,0,0,1,0
1015.14,12,605.07,8,0,0,0,0
1678.82,8,590.3,69,0,0,0,0
1666.04,16,641.19,144,0,0,0,0
185.67,1,280.98,145,0,0,0,0
3177.79,23,779.66,166,0,0,0,0
1411.73,4,895.72,128,0,0,0,0
4378.81,15,569.95,191,0,0,0,0
1709.91,6,231.74,97,0,0,0,0
3298.83,0,673.75,35,0,0,0,0
1748.56,11,305.87,75,0,0,0,0
4214.25,20,859.53,145,0,0,0,1
1848.72,10,714.5,186,0,0,0,0
994.35,11,757.8,6,0,0,1,0
10640.63,18,351.91,165,0,1,0,1
2667.87,11,1417.93,54,0,1,1,0
1946.41,11,736.66,139,0,1,0,0
306.03,13,384.31,150,0,0,0,0
302.38,1,941.79,183,0,1,0,1
1469.56,1,705.31,12,0,0,0,0
1268.41,3,2002.5,59,0,0,0,0
593.41,19,477.36,47,0,1,0,0
1262.67,22,314.66,191,0,1,0,1
5370.23,15,791.25,34,0,0,0,0
2198.22,9,1220.89,63,0,1,1,0
350.37,12,2680.56,13,1,0,0,0
980.92,1,5172.79,72,0,0,0,0
490.31,2,262.11,171,0,0,1,1
744.19,18,613.3,85,0,1,0,0
725.15,5,315.28,143,1,0,1,0
680.18,18,573.39,127,1,1,0,1
312.58,20,2940.53,134,0,0,0,0
965.21,19,406.74,27,0,0,0,1
626.03,18,656.44,195,0,0,0,0
58.59,7,469.41,26,0,0,0,0
8543.89,13,364.32,193,0,0,0,1
3257.68,9,1950.17,158,0,0,0,0
752.72,2,264.13,144,0,0,0,0
1117.47,5,633.01,164,0,0,1,0
339.8,14,701.19,13,0,0,0,0
5977.29,22,652.08,94,0,0,0,0
7312.12,22,550.36,37,0,0,0,0
1282.66,17,1752.16,156,0,0,0,0
3051.93,13,187.33,93,0,1,1,1
1306.73,18,864.26,99,0,1,0,0
288.09,9,887.67,73,0,0,0,0
726.46,14,790.13,42,0,0,0,0
1251.29,3,404.03,143,0,0,0,0
696.07,22,1370.62,164,1,0,0,0
881.25,1,1330.07,68,1,0,0,0
1000.85,2,395.58,76,0,0,0,0
1011.43,6,324.17,24,0,0,0,0
1155.47,22,288.69,38,0,0,1,1
379.71,15,761.46,115,0,0,0,0
535.38,9,684.08,46,0,1,0,0
303.51,18,535.57,140,0,0,1,0
2915.56,16,2318.77,70,0,0,1,0
133.53,18,504.39,25,1,0,0,0
3475.84,4,744.34,83,1,0,0,0
4386.77,22,591.95,74,1,0,0,1
810.64,19,2160.02,9,0,0,0,0
81.2,12,201.58,71,1,0,0,0
764.09,12,552.28,175,0,0,0,0
1028.46,10,961.56,20,0,0,0,0
399.18,10,582.06,103,0,0,0,0
655.1,15,304.11,77,0,0,0,0
5065.43,14,739.49,39,1,0,0,1
2132.24,16,251.44,87,0,0,0,0
435.04,21,994.4,175,0,0,0,0
221.94,17,519.07,114,0,0,0,0
790.75,18,469.24,43,1,0,1,0
885.85,3,1246.0,14,0,1,0,0
1801.18,21,364.33,152,0,0,0,0
642.06,21,263.62,5,0,1,1,1
1828.95,22,385.18,10,0,0,0,0
7594.31,4,2271.51,185,0,0,0,0
2478.73,6,364.23,178,0,1,0,0
1045.15,1,828.25,70,0,0,0,1
913.1,0,1103.25,42,1,0,0,0
767.64,11,378.48,165,0,0,0,0
3571.14,9,378.77,71,0,1,0,1
585.63,7,741.07,104,0,0,1,0
1147.36,0,761.43,81,0,0,0,1
1154.24,11,1493.04,39,0,0,0,0
663.96,1,419.25,49,0,1,0,1
277.98,9,530.41,154,0,0,1,0
1514.7,21,3652.03,72,1,1,0,1
1031.73,16,226.88,21,0,1,0,1
1808.48,2,200.61,9,0,0,0,1
643.16,6,290.09,61,1,0,0,0
3717.55,11,1288.15,99,0,0,0,0
456.33,7,511.34,172,0,0,0,0
6075.63,19,511.23,34,0,0,0,0
191.02,11,372.73,174,0,0,0,0
1693.87,2,1154.07,11,0,0,0,0
1764.16,16,292.79,128,0,1,1,1
494.94,8,469.23,95,0,0,0,0
1676.38,9,381.69,151,0,0,1,0
3942.3,21,133.84,173,0,0,0,0
119.48,5,499.22,166,0,0,0,0
1813.01,0,641.94,154,0,0,0,0
90.62,21,417.67,56,1,0,0,0
417.52,11,566.25,10,0,0,0,0
5592.41,4,575.03,113,0,0,0,0
612.91,12,614.12,99,0,0,0,0
339.04,14,353.39,157,0,0,0,0
899.7,21,341.42,70,0,0,0,0
8672.45,10,684.14,14,0,1,0,0
175.62,7,274.33,30,0,0,0,1
383.25,4,584.95,137,0,0,0,0
4902.16,1,1774.54,72,0,0,0,0
7028.32,11,649.83,102,1,0,0,1
988.88,1,222.31,75,0,0,0,1
317.65,15,740.92,54,0,0,0,0
8918.15,20,1086.91,21,1,1,0,1
5401.56,2,412.74,15,0,0,0,1
2162.34,9,555.92,57,0,0,0,0
486.68,18,392.83,54,0,0,0,0
1044.16,7,504.06,140,0,0,0,0
934.15,6,446.16,128,0,1,0,0
1526.68,0,863.85,66,0,0,0,0
4679.76,11,1798.95,80,1,1,0,0
2642.33,4,688.37,127,0,0,0,0
373.39,15,263.74,94,1,1,0,0
4343.76,3,3034.07,33,0,0,0,0
1499.87,16,943.63,106,0,0,0,0
2179.97,23,1066.23,105,0,1,0,0
4753.05,20,640.19,114,0,0,1,1
360.83,1,764.82,176,0,0,0,0
1058.04,11,541.8,113,0,0,0,0
644.55,0,1143.92,177,0,0,1,0
228.64,11,499.48,33,0,0,0,0
1551.09,11,892.14,63,0,1,1,0
13515.01,11,1189.92,147,0,0,0,0
174.15,18,1404.67,74,1,1,0,1
1061.8,16,1235.42,100,0,1,0,0
2080.87,19,359.91,48,0,0,0,0
1240.26,23,1708.97,168,0,1,1,1
979.33,23,990.84,88,0,0,1,0
299.1,10,799.0,125,0,0,0,0
1384.07,12,856.22,61,0,0,0,0
514.52,7,604.84,121,0,0,1,0
122.74,9,502.72,68,0,0,0,0
3621.31,7,533.2,103,0,0,0,0
2859.45,19,1440.69,42,0,0,0,0
1154.78,7,698.29,149,0,0,1,0
1378.95,8,787.63,31,0,1,0,0
3210.94,6,689.58,21,0,0,0,0
1372.43,13,445.52,67,0,0,1,0
2708.14,1,183.44,15,0,0,0,1
814.45,10,1054.93,68,0,0,0,0
4072.38,7,989.96,43,0,0,0,1
1511.39,12,660.59,134,0,0,1,0
1331.49,20,345.8,119,0,1,0,0
307.95,14,1983.25,198,0,0,0,0
1461.12,2,542.02,186,0,0,0,0
477.25,22,771.97,161,0,0,0,0
579.24,13,436.2,49,0,1,1,0
485.23,14,295.94,92,0,0,1,0
377.57,1,947.46,84,0,0,0,0
9179.9,18,270.3,163,0,0,0,0
4151.97,11,763.13,181,0,0,0,0
7482.84,19,764.46,13,0,0,0,0
322.82,3,339.73,159,0,0,1,0
1177.62,2,305.56,188,0,0,0,0
300.81,4,418.94,109,0,0,0,0
546.92,2,456.44,129,0,0,0,0
437.85,14,265.64,82,0,1,0,0
3787.96,18,338.63,49,0,0,0,0
737.87,1,696.13,175,0,0,0,1
3191.92,11,2194.64,112,0,1,0,0
2006.45,4,1217.54,154,0,1,0,0
10977.89,21,732.39,103,0,1,0,0
249.77,16,1308.98,165,0,0,1,0
3863.13,13,1330.46,31,1,0,0,0
3451.07,21,553.92,44,0,1,0,1
414.31,9,776.45,30,0,0,0,0
3002.3,2,1196.0,87,0,0,0,0
1534.78,3,1298.13,177,0,0,0,0
873.51,5,1305.63,177,0,0,0,0
481.09,23,359.17,30,0,0,0,0
534.26,21,1346.19,74,0,0,0,0
8516.94,15,2028.08,71,0,0,0,1
1097.38,6,1629.55,10,0,0,1,0
2397.38,14,346.78,32,0,0,0,0
497.25,20,298.21,199,0,0,0,0
502.78,19,879.31,17,0,1,0,0
3235.65,10,1611.47,67,0,1,0,0
284.41,21,761.81,17,0,0,0,0
724.0,20,577.68,133,1,1,1,1
1134.59,0,630.11,44,0,0,0,0
1225.83,4,1226.96,169,0,0,1,0
916.82,12,548.42,35,1,0,0,0
1629.16,20,887.65,21,1,1,0,0
2192.63,13,615.1,141,0,0,0,0
2286.18,8,390.33,113,0,0,0,0
409.2,16,372.41,68,0,0,1,1
825.38,14,911.59,61,0,0,1,0
3621.93,20,131.2,145,1,0,0,0
2682.88,6,886.75,169,0,0,1,0
277.87,21,600.42,146,0,1,0,0
1558.5,21,1173.39,29,1,0,0,0
151.68,11,954.2,126,0,0,1,0
1149.33,22,683.19,82,1,0,0,0
7315.62,5,350.58,61,1,0,0,0
425.01,20,362.15,75,0,1,0,1
476.12,15,451.7,92,0,1,0,0
2354.37,4,1120.08,117,0,1,0,0
234.44,8,1922.2,104,1,0,0,0
582.45,13,810.73,174,1,0,0,0
1991.1,7,467.07,174,0,0,0,0
581.56,13,497.2,51,0,0,0,0
866.13,11,511.12,120,0,1,1,0
2308.11,9,1241.49,176,0,0,0,0
1671.62,19,505.15,173,0,0,0,0
1431.99,19,647.93,135,0,1,0,1
781.24,20,1490.52,94,0,0,0,0
1587.73,12,473.2,115,0,0,0,0
969.0,18,929.12,94,1,1,0,0
1733.34,14,1141.7,133,0,0,0,0
667.19,7,690.95,143,0,0,0,0
913.63,22,2148.38,139,0,0,0,0
407.5,20,1806.73,16,1,0,0,0
1058.91,9,778.88,170,0,0,0,0
487.36,2,410.64,186,0,0,0,0
359.95,20,422.45,199,0,0,0,0
1420.35,2,755.65,110,0,0,0,0
1356.6,4,345.84,126,0,0,0,0
2399.16,15,781.62,57,0,0,0,0
712.57,16,1831.44,164,0,0,0,0
1649.21,5,690.55,104,0,0,0,0
1902.26,19,657.62,177,0,0,0,0
1710.9,19,1109.78,183,0,0,0,0
480.27,15,911.33,41,0,0,0,0
1273.3,23,333.96,123,0,0,0,0
1578.36,1,506.16,63,0,1,0,1
1104.53,19,2072.21,58,0,1,0,0
136.12,14,808.57,150,0,0,0,0
1287.54,17,363.63,5,0,0,0,0
10021.93,0,592.82,153,0,0,0,1
765.06,18,228.25,32,1,0,0,0
529.49,11,218.22,116,0,0,1,0
1592.96,7,1199.14,20,0,0,1,0
1498.74,5,663.36,180,0,0,1,0
3614.6,11,908.07,32,0,1,0,0
311.73,6,1332.39,154,0,0,0,0
2278.75,17,815.4,116,0,0,1,0
1979.15,21,1032.63,133,0,0,0,0
951.32,13,776.18,120,0,1,0,0
1538.69,7,1439.19,174,1,0,0,0
3070.08,23,1927.67,102,0,0,1,0
2623.63,19,749.75,74,1,0,1,1
349.67,21,731.12,96,0,0,0,0
2490.3,13,806.01,7,0,1,1,1
1027.94,4,624.33,85,0,0,0,0
1179.53,8,523.13,48,1,1,0,0
1179.91,7,1247.63,159,0,0,1,0
943.65,1,523.56,183,0,1,1,1
3610.88,15,505.75,28,0,0,0,0
1008.56,12,1140.27,152,1,0,1,1
357.97,6,1194.0,164,0,0,0,0
739.87,15,2697.51,103,0,0,0,0
1311.2,6,1382.71,145,1,0,1,0
3748.89,13,1092.49,116,1,0,1,1
2004.39,13,1191.31,175,0,1,0,0
468.47,11,608.67,152,1,0,0,0
13163.33,0,932.0,127,0,0,0,0
1429.06,0,958.9,116,0,1,1,0
3926.06,11,480.47,134,0,0,0,0
942.26,19,645.89,72,0,0,1,0
1869.37,20,1177.84,95,0,1,0,0
2538.86,14,657.8,64,0,1,0,0
3707.8,3,960.01,136,0,0,1,0
3156.97,6,1139.2,128,0,1,0,0
2623.32,15,1107.75,100,1,0,0,0
800.24,2,1878.8,149,0,0,0,0
619.09,6,469.29,133,0,0,0,0
1529.36,23,1782.03,37,0,0,0,0
2788.13,21,884.1,34,0,0,0,0
877.68,5,1097.1,9,0,0,0,0
3181.7,15,1010.47,122,0,0,0,0
4687.32,23,980.25,144,0,0,0,1
438.64,7,453.76,164,1,0,0,0
474.89,22,1073.17,42,0,1,0,0
953.01,21,280.54,21,0,0,0,0
1491.61,5,2338.25,190,0,1,0,0
649.0,9,836.39,113,0,1,0,0
4239.51,15,1334.06,44,0,0,0,0
1675.84,10,1001.34,156,0,0,0,0
1140.76,12,679.9,144,0,0,0,0
260.89,5,480.85,115,0,1,0,0
294.18,23,429.15,132,0,0,0,0
1452.45,0,1061.69,99,0,0,1,1
129.98,20,1028.85,151,1,0,0,0
3018.87,18,929.89,33,0,0,0,0
936.22,11,619.76,184,0,0,0,0
28087.87,23,852.3,149,0,0,0,0
11024.95,5,516.09,77,0,0,0,0
914.66,17,442.09,25,0,0,0,0
986.01,12,563.18,64,1,0,1,0
2967.82,6,578.25,102,0,1,0,1
6021.99,22,1601.22,79,0,0,0,0
213.14,12,293.24,123,0,0,0,0
183.76,20,652.09,152,0,1,1,1
588.73,7,972.05,117,0,0,0,0
1964.0,20,2189.26,185,1,1,0,0
1802.4,16,461.99,118,0,0,0,0
3196.37,8,340.51,107,0,1,0,1
330.4,19,1026.39,84,0,0,0,0
108.19,12,734.3,67,0,1,0,0
2586.38,1,582.61,61,0,0,0,0
479.05,3,864.87,33,0,0,0,0
145.69,1,1115.55,133,1,0,0,1
1267.83,3,1035.07,128,0,0,1,1
2424.0,17,797.14,63,1,0,0,0
970.63,4,1465.69,196,0,0,0,0
693.78,18,748.77,90,0,1,1,0
935.09,9,682.58,75,0,0,0,0
757.04,17,1020.79,93,0,0,0,0
284.85,20,312.21,102,0,0,0,0
536.64,9,962.42,48,0,0,0,0
1846.93,4,554.5,180,0,1,0,0
1512.74,16,299.47,120,0,0,1,1
1297.33,21,858.43,79,1,0,0,1
405.39,12,505.24,147,1,0,0,0
914.61,22,252.47,167,0,0,0,0
124.33,16,394.38,27,0,0,0,0
1310.91,8,1833.15,185,0,0,0,0
4577.27,23,476.27,49,0,1,1,1
251.1,11,807.37,96,0,0,0,0
610.37,13,347.07,17,0,1,0,0
1524.02,13,2346.21,38,0,1,0,0
3838.52,7,693.4,170,0,0,0,1
700.49,22,441.23,74,0,1,0,0
548.81,4,1131.23,112,0,0,0,0
153.1,18,2275.87,137,1,0,0,0
1216.14,13,520.63,130,1,0,0,0
8451.3,8,435.97,172,0,0,1,0
1447.16,6,2636.21,25,0,0,0,0
1072.47,7,617.94,160,0,0,0,0
1513.35,13,577.11,135,0,1,0,0
1084.54,21,183.71,27,0,1,1,1
486.38,13,651.84,23,0,0,0,0
2498.09,10,294.84,54,0,0,0,0
1374.38,13,475.3,190,0,1,0,0
1116.12,20,198.63,24,0,1,0,1
413.49,7,1395.61,120,0,0,0,0
4038.01,2,275.9,96,0,0,0,1
2131.76,22,207.59,97,0,1,0,0
630.86,17,385.7,87,0,1,0,0
2986.4,2,1405.86,57,0,0,0,1
666.76,12,509.28,127,0,1,0,0
501.7,11,551.83,89,0,0,0,0
513.01,14,886.31,86,0,1,0,0
186.59,17,607.29,13,0,0,0,0
1757.32,4,1397.97,8,0,0,0,1
175.71,6,576.07,173,1,0,0,0
321.04,10,581.76,29,0,1,1,0
137.61,10,2587.68,38,1,0,0,0
1006.19,14,687.53,77,0,1,0,0
943.58,9,763.83,141,0,0,0,0
791.0,14,586.25,86,0,0,1,0
386.61,12,154.94,145,0,0,0,0
339.6,13,1122.96,141,0,0,0,0
1744.76,16,1801.4,8,0,0,0,0
632.35,12,1412.94,166,1,0,0,0
1504.71,9,475.87,11,1,0,0,0
452.48,0,599.49,19,0,0,0,0
1314.3,0,820.17,42,0,0,0,0
4037.08,14,803.01,95,0,0,0,1
1970.74,15,1000.83,56,0,0,0,0
726.03,11,751.32,85,1,0,1,1
1418.28,23,535.5,104,0,0,1,0
862.07,5,722.1,11,0,0,0,0
1105.31,5,1211.08,111,1,0,1,1
791.86,11,3826.73,49,0,0,0,1
930.45,14,493.06,63,1,0,1,0
1355.73,3,761.83,126,0,0,0,1
406.12,23,534.87,25,1,1,0,0
397.07,3,799.94,160,0,1,1,1
273.54,1,1194.39,7,0,0,1,0
221.35,23,587.06,146,0,0,0,1
324.64,11,194.88,6,0,0,0,0
1286.22,6,1232.92,33,1,1,1,1
449.09,19,719.28,150,0,0,0,0
1832.83,8,541.74,41,1,1,1,1
1135.37,8,473.82,177,0,0,0,0
153.16,7,801.69,49,0,0,0,0
2111.12,13,438.11,156,0,0,0,0
2467.1,0,469.94,124,0,0,0,0
405.91,22,314.45,50,0,0,0,0
1669.35,20,441.68,144,0,0,1,0
465.68,22,971.19,57,0,1,0,0
1209.15,11,290.41,49,0,1,0,0
309.67,1,1327.75,36,0,0,0,0
182.53,12,327.87,22,0,0,0,0
747.84,3,727.75,17,1,1,1,1
969.01,19,889.78,136,0,0,0,0
736.8,17,1090.93,27,0,0,0,0
335.62,18,1091.09,66,0,0,0,0
735.17,15,632.44,58,0,0,0,0
1435.54,13,600.08,187,0,1,1,0
1048.49,7,951.39,73,0,0,0,0
1316.2,11,785.89,172,0,0,1,0
561.09,8,540.51,18,0,0,1,0
3539.42,5,830.96,102,0,0,0,0
338.26,17,601.68,32,0,1,1,1
1785.69,1,463.9,99,0,0,0,0
3575.61,22,530.06,75,0,0,0,0
1773.85,7,890.56,71,0,1,0,0
895.58,23,381.13,161,1,0,1,1
646.58,13,1291.81,104,0,0,0,0
3090.5,5,476.1,65,0,0,1,0
264.28,9,171.41,107,0,0,0,0
415.66,7,926.6,141,1,0,0,1
736.89,16,131.52,123,0,0,0,0
3780.66,11,362.44,21,0,0,0,0
1603.22,16,2845.44,53,0,0,0,0
416.53,12,1256.39,195,0,0,1,0
804.07,18,1195.63,82,0,0,0,0
593.29,11,339.92,50,0,0,1,0
539.27,15,594.68,97,0,1,1,1
2918.69,4,1400.88,125,0,1,0,1
278.18,15,976.31,17,0,0,0,0
5479.56,5,1314.9,49,0,1,1,1
2510.48,10,1937.05,185,0,0,0,0
3264.5,16,988.38,21,0,0,0,0
690.25,22,317.85,51,0,1,0,0
943.94,13,952.44,66,0,0,1,0
261.61,5,577.48,182,0,0,0,0
648.94,22,306.58,47,0,0,0,0
1796.61,10,1137.67,72,0,0,0,0
4008.06,11,1368.19,128,0,0,0,0
362.43,12,628.7,113,0,0,0,0
760.89,3,806.16,32,0,0,1,0
942.66,6,191.79,177,0,0,0,0
271.57,1,1305.4,173,1,0,0,0
1980.98,5,1070.58,98,0,0,0,0
531.66,5,772.89,122,0,0,0,0
902.0,17,313.73,168,0,0,0,0
697.88,19,247.99,95,0,1,0,0
498.03,7,2243.84,88,0,0,0,0
1088.93,7,365.13,37,1,0,0,0
883.94,7,720.91,29,0,1,0,0
756.08,7,371.96,23,0,1,1,0
529.29,0,168.45,179,0,0,0,0
1509.49,1,870.27,110,0,0,0,0
5730.84,11,955.58,37,1,0,0,0
1261.29,14,244.38,71,0,0,0,0
2969.41,3,1293.32,146,0,0,0,0
273.08,2,484.95,165,0,0,0,0
1284.03,13,347.39,46,0,0,0,0
366.0,21,333.98,197,0,0,0,0
250.4,22,1121.85,99,0,0,1,0
523.55,7,209.72,51,0,1,0,0
3611.58,12,315.67,39,0,1,0,0
2835.62,22,861.75,121,0,0,0,0
1398.29,18,795.69,164,0,0,1,0
236.82,21,360.25,187,0,1,0,0
901.19,4,1439.14,186,0,0,0,0
1482.82,12,341.09,80,0,0,0,0
1307.06,19,586.91,183,0,0,1,0
173.5,0,542.1,191,0,0,0,0
450.2,15,543.35,146,0,0,0,0
1028.57,22,591.58,150,1,1,0,0
1874.86,23,581.08,132,0,0,0,0
121.98,1,576.8,59,0,1,1,1
932.51,6,596.36,102,0,0,0,0
1265.28,5,1275.65,188,1,0,0,0
2564.74,4,578.57,112,0,0,0,1
2192.63,3,1007.44,53,0,0,1,1
1963.67,1,727.22,192,0,0,1,1
492.78,9,828.6,117,1,1,0,0
162.71,21,1060.77,185,0,0,1,0
740.22,4,335.57,138,0,0,0,0
2985.83,17,969.17,74,0,0,0,0
4418.05,9,585.64,90,1,1,0,1
2231.77,22,373.68,140,0,0,1,1
1684.7,21,1059.41,147,0,0,0,0
1603.01,14,515.31,158,0,0,0,0
628.84,8,834.22,43,0,0,0,0
962.89,10,130.65,135,0,0,0,0
5820.08,20,1028.29,189,0,1,0,1
427.28,16,3146.53,14,1,0,0,0
5512.53,20,662.09,7,0,0,0,0
794.71,8,567.86,50,1,1,0,1
4127.52,22,504.33,154,0,1,0,1
268.59,15,928.3,71,0,0,0,0
1970.23,5,554.21,197,0,0,0,0
524.91,21,980.96,101,0,1,0,0
266.33,10,1869.58,23,0,0,0,0
1364.49,22,1101.72,66,0,1,0,0
3009.33,16,598.96,102,1,0,0,1
471.09,3,340.6,61,0,0,0,0
244.93,14,520.65,99,0,0,0,0
1000.4,0,604.01,111,0,1,0,1
1004.82,21,301.52,92,0,1,0,0
1897.55,19,1276.86,145,0,0,1,0
2834.43,0,935.85,148,0,0,1,0
1033.37,8,354.55,148,0,0,0,1
7012.88,11,228.71,119,0,1,0,0
1372.29,3,1023.22,123,1,0,0,0
775.55,21,248.14,56,0,1,0,0
218.86,12,699.5,45,1,0,0,1
843.31,6,520.24,52,0,0,0,0
783.38,7,1074.9,95,0,0,0,0
2864.95,12,1082.4,43,0,0,0,0
1741.47,10,406.36,17,0,0,0,0
337.18,8,1133.18,136,0,1,0,0
1302.78,23,559.1,100,0,0,0,0
2146.37,15,672.75,113,0,0,0,0
5054.49,9,681.08,108,0,1,1,1
2663.79,10,2562.91,102,0,1,0,0
2346.89,11,619.16,47,0,0,0,0
1164.55,13,243.92,92,0,0,1,1
1616.97,18,433.19,97,0,0,0,0
3825.73,11,1035.69,178,0,0,1,0
289.23,17,560.91,130,0,0,1,0
773.22,20,671.14,113,0,0,0,0
506.45,16,513.28,51,0,0,0,0
1602.23,2,122.74,96,0,1,0,1
3752.67,0,417.05,185,0,1,0,0
603.67,18,635.0,157,0,1,1,0
100.45,3,230.05,45,0,1,0,1
726.17,22,327.9,7,0,0,1,0
2733.87,15,542.4,125,0,0,0,0
1877.38,11,545.23,81,0,0,1,0
1682.75,20,842.74,99,0,0,0,0
828.82,20,563.34,17,1,0,0,0
305.2,12,824.34,109,0,0,0,0
1835.91,16,437.02,22,1,1,0,1
476.14,7,755.17,41,0,0,0,0
9740.98,12,1607.88,175,0,1,0,0
1940.12,19,791.06,166,0,0,0,0
613.61,4,577.66,59,0,0,0,0
595.03,17,377.8,56,0,0,0,0
999.3,14,700.77,40,0,0,0,0
863.07,11,583.59,186,0,0,0,0
3350.4,16,931.88,191,0,0,0,0
1321.36,14,222.93,118,0,0,1,0
527.62,1,594.15,56,0,1,0,1
7262.22,5,855.4,23,0,0,0,0
1152.06,16,718.83,144,0,0,0,0
2365.72,15,544.84,96,1,1,0,1
596.91,16,540.33,143,1,0,0,0
1576.74,19,344.02,52,1,0,0,1
1496.84,8,834.91,105,0,0,0,0
165.73,4,858.28,103,0,0,0,0
8227.81,22,284.9,148,0,0,0,0
3986.4,0,1052.35,51,1,0,0,0
737.16,5,449.1,71,1,0,0,0
364.21,23,530.81,35,0,0,0,0
1552.41,13,2023.0,80,0,1,0,0
1195.95,16,1739.15,12,1,0,0,0
1565.04,18,279.23,193,0,1,0,0
1328.2,0,308.77,48,0,0,0,0
1819.36,0,354.04,182,1,1,0,1
4662.49,12,1722.85,39,0,1,0,0
1935.47,13,462.05,193,1,0,0,1
383.89,5,274.65,187,0,1,0,1
4283.66,5,1393.35,198,0,0,0,0
5656.81,0,949.91,18,0,0,0,1
25643.79,13,2567.18,114,0,0,0,0
356.56,2,948.76,8,0,1,0,0
1398.12,22,652.54,149,1,1,0,0
136.72,9,774.04,116,1,0,0,0
1906.74,18,506.84,73,0,0,1,0
633.84,18,1455.78,156,0,0,0,0
7505.91,18,1502.62,53,0,0,0,0
505.42,22,257.3,59,0,0,0,0
202.52,3,1170.89,155,0,0,1,0
684.53,19,349.8,85,0,0,1,0
152.1,18,2830.59,144,0,1,1,0
2324.13,9,1652.8,143,1,0,0,1
139.06,1,336.02,119,0,1,1,0
1128.29,3,767.7,79,0,0,0,0
137.3,23,1206.95,102,0,1,0,0
796.08,5,457.5,131,0,0,1,0
5672.46,6,293.01,115,1,0,0,0
1572.86,15,707.03,105,0,0,0,0
462.44,6,604.49,118,1,1,0,0
1062.94,17,384.3,33,0,0,0,0
1116.57,19,1396.4,66,0,0,0,0
1759.23,21,306.93,57,0,0,0,0
279.54,18,623.46,121,1,0,0,0
1983.4,8,741.81,180,0,0,0,0
73.38,19,800.62,95,0,0,0,0
584.13,9,1310.81,110,0,0,0,0
672.99,12,575.93,90,0,0,0,0
2065.91,17,139.48,132,0,0,0,1
1121.73,15,527.39,198,1,1,1,1
268.93,21,1028.03,104,1,0,0,0
409.53,16,610.03,180,0,0,0,0
1337.66,21,612.75,98,0,0,1,0
1013.26,12,912.08,191,0,0,0,0
614.54,11,987.15,189,0,0,0,0
678.01,9,227.73,80,0,0,0,0
2199.9,0,657.73,7,0,1,0,1
653.48,7,591.62,85,0,1,0,0
1004.16,20,695.81,109,0,1,0,0
